car_name,brand,city,year,mileage_km,fuel_type,transmission,owner_type,engine_cc,power_bhp,seats,kmpl,price_lakh,price_inr,price_raw,mileage_raw,year_raw,price_vs_avg,deal_tag,rating,fuel_enc,transmission_enc,owner_enc,city_enc,brand_enc,name_enc
Hyundai Santa Fe 4X4,Hyundai,Coimbatore,2013,65278,Diesel,Manual,First,2199,194.3,7,14.66,8.36,836000.0,836000.0,65278,2013,1.5461656822018497,Overpriced,5.0,1,1,0,3,9,563
Tata Indigo LS,Tata,Jaipur,2005,108000,Diesel,Manual,First,1405,70.0,5,17.0,1.0,100000.0,100000.0,108000,2005,0.2773147446582816,Good Deal,4.1,1,1,0,6,26,1538
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,MercedesBenz,Kolkata,2010,50645,Petrol,Automatic,Second,2497,204.0,5,10.93,10.75,1075000.0,1075000.0,50645,2010,0.39596753884065267,Good Deal,4.8,3,0,2,8,18,1205
Maruti Swift Dzire LDi,Maruti,Hyderabad,2011,130002,Diesel,Manual,First,1248,73.9,5,19.3,3.85,385000.0,385000.0,130002,2011,0.8309332010484074,Good Deal,4.6,1,1,0,5,17,1090
Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,Hyderabad,2012,107000,Diesel,Manual,First,1399,67.0,5,17.8,3.0,300000.0,300000.0,107000,2012,0.4298308454801971,Good Deal,4.7,1,1,0,5,7,288
Honda City i VTEC CVT VX,Honda,Coimbatore,2015,41950,Petrol,Automatic,First,1497,117.3,5,18.0,9.6,960000.0,960000.0,41950,2015,1.754368693083928,Overpriced,4.9,3,0,0,3,8,429
Toyota Fortuner 4x2 Manual,Toyota,Delhi,2012,109000,Diesel,Manual,First,2982,168.5,7,13.0,13.25,1325000.0,1325000.0,109000,2012,1.1272681867627203,Fair Price,4.3,1,1,0,4,27,1680
Honda Amaze VX O i VTEC,Honda,Mumbai,2016,9000,Petrol,Manual,First,1198,86.7,5,18.0,5.75,575000.0,575000.0,9000,2016,1.0507937484617278,Fair Price,4.9,3,1,0,9,8,363
Hyundai i20 Asta 1.4 CRDi,Hyundai,Delhi,2014,43900,Diesel,Manual,First,1396,88.73,5,22.54,6.75,675000.0,675000.0,43900,2014,1.2483993247443166,Overpriced,4.9,1,1,0,4,9,726
Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,Bangalore,2013,64000,Diesel,Manual,Second,1248,73.8,7,18.2,4.85,484999.99999999994,484999.99999999994,64000,2013,1.586349760139555,Overpriced,4.8,1,1,2,1,3,179
Mercedes-Benz New C-Class Progressive C 200,MercedesBenz,Kochi,2019,13190,Petrol,Automatic,First,1950,181.43,5,0.0,38.99,3899000.0,3899000.0,13190,2019,1.4361650548276326,Overpriced,5.0,3,0,0,7,18,1282
Maruti SX4 ZXI AT Leather,Maruti,Mumbai,2009,77652,Petrol,Automatic,First,1586,103.2,5,12.6,2.85,285000.0,285000.0,77652,2009,0.6151063955812887,Good Deal,4.4,3,0,0,9,17,1078
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,Mumbai,2012,55000,Diesel,Manual,First,2494,100.0,7,12.99,9.51,951000.0,951000.0,55000,2012,0.8090807891406392,Good Deal,5.0,1,1,0,9,27,1705
BMW 5 Series 2003-2012 520d,BMW,Ahmedabad,2012,59900,Diesel,Automatic,Second,1995,177.0,5,18.48,18.5,1850000.0,1850000.0,59900,2012,0.7315709571557139,Good Deal,4.8,1,0,2,0,1,93
Renault Duster 110PS Diesel RxZ,Renault,Delhi,2015,73539,Diesel,Manual,First,1461,108.45,5,19.01,6.75,675000.0,675000.0,73539,2015,1.1639868705848775,Overpriced,4.9,1,1,0,4,23,1383
BMW X1 sDrive 20d xLine,BMW,Coimbatore,2017,31645,Diesel,Automatic,First,1995,190.0,5,20.68,29.4,2940000.0,2940000.0,31645,2017,1.1626046562366479,Overpriced,5.0,1,0,0,3,1,131
Honda City ZX GXi,Honda,Kochi,2009,69690,Petrol,Manual,First,1497,78.0,5,17.7,3.29,329000.0,329000.0,69690,2009,0.6012367708589712,Good Deal,4.6,3,1,0,7,8,416
Maruti Ciaz RS ZDi Plus SHVS,Maruti,Delhi,2016,41000,Diesel,Manual,First,1248,88.5,5,28.09,9.5,950000.0,950000.0,41000,2016,2.050354651937629,Overpriced,4.8,1,1,0,4,17,990
Maruti Swift Dzire VXi,Maruti,Pune,2010,109200,Petrol,Manual,Second,1298,85.8,5,17.5,2.2,220000.00000000003,220000.00000000003,109200,2010,0.47481897202766143,Good Deal,4.3,3,1,2,10,17,1100
Mahindra XUV500 W6 2WD,Mahindra,Pune,2012,80000,Diesel,Manual,First,2179,140.0,7,15.1,6.5,650000.0,650000.0,80000,2012,0.8050777221158096,Good Deal,5.0,1,1,0,10,16,890
Honda Civic 2006-2010 1.8 S MT,Honda,Ahmedabad,2007,51000,Petrol,Manual,First,1799,130.0,5,13.5,4.9,490000.00000000006,490000.00000000006,51000,2007,0.895459020428255,Fair Price,4.3,3,1,0,0,8,447
Maruti Ertiga ZDI,Maruti,Pune,2013,105000,Diesel,Manual,Second,1248,88.5,7,25.47,6.75,675000.0,675000.0,105000,2013,1.4568309369030519,Overpriced,4.0,1,1,2,10,17,1030
Toyota Etios Liva GD,Toyota,Chennai,2013,179000,Diesel,Manual,First,1364,67.04,5,23.59,3.8,380000.0,380000.0,179000,2013,0.32329200827911975,Good Deal,3.9,1,1,0,2,27,1663
Audi TT 2.0 TFSI,Audi,Delhi,2013,12100,Petrol,Automatic,First,1984,207.8,2,9.9,29.5,2950000.0,2950000.0,12100,2013,1.1537053370833266,Overpriced,5.0,3,0,0,4,0,66
Skoda Rapid 1.5 TDI Style,Skoda,Hyderabad,2017,31000,Diesel,Manual,First,1498,108.4,5,21.13,10.5,1050000.0,1050000.0,31000,2017,1.3708313054763726,Overpriced,5.0,1,1,0,5,24,1465
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,2015,50000,Diesel,Manual,First,1498,88.8,5,20.14,6.2,620000.0,620000.0,50000,2015,1.168624579053839,Overpriced,5.0,1,1,0,5,28,1760
Skoda Laura 1.9 TDI AT Elegance,Skoda,Jaipur,2009,48000,Diesel,Automatic,First,1896,105.0,5,17.0,5.0,500000.0,500000.0,48000,2009,0.652776812131606,Good Deal,4.6,1,0,0,6,24,1429
Mahindra Renault Logan 1.5 DLE Diesel,Mahindra,Chennai,2007,35000,Diesel,Manual,First,1461,65.0,5,19.2,2.3,229999.99999999997,229999.99999999997,35000,2007,0.28487365551790184,Good Deal,4.3,1,1,0,2,16,830
Toyota Innova Crysta 2.8 GX AT,Toyota,Ahmedabad,2016,100200,Diesel,Automatic,First,2755,171.5,7,11.36,17.0,1700000.0,1700000.0,100200,2016,1.4463063528276412,Overpriced,4.6,1,0,0,0,27,1721
BMW 3 Series 320d Luxury Line,BMW,Bangalore,2014,47000,Diesel,Automatic,First,1995,184.0,5,18.88,25.5,2550000.0,2550000.0,47000,2014,1.008381589593011,Fair Price,5.0,1,0,0,1,1,77
Honda Jazz 1.5 S i DTEC,Honda,Jaipur,2015,63642,Diesel,Manual,First,1498,98.6,5,27.3,5.65,565000.0,565000.0,63642,2015,1.032519074575437,Fair Price,4.8,1,1,0,6,8,460
Honda Amaze VX i-DTEC,Honda,Kochi,2015,62550,Diesel,Manual,First,1498,98.6,5,25.8,5.6,560000.0,560000.0,62550,2015,1.0233817376322913,Fair Price,5.0,1,1,0,7,8,365
Jaguar XF 2.2 Litre Luxury,Jaguar,Kochi,2015,37340,Diesel,Automatic,First,2179,187.7,5,16.36,29.98,2998000.0,2998000.0,37340,2015,0.7966571225478147,Good Deal,5.0,1,0,0,7,12,754
Maruti Swift Dzire VDI,Maruti,Coimbatore,2016,38461,Diesel,Manual,First,1248,74.0,5,26.59,7.39,739000.0,739000.0,38461,2016,1.594960092402008,Overpriced,5.0,1,1,0,3,17,1095
Jeep Compass 2.0 Limited,Jeep,Jaipur,2018,29000,Diesel,Manual,First,1956,170.0,5,17.1,19.0,1900000.0,1900000.0,29000,2018,1.015029560510008,Fair Price,4.8,1,1,0,6,13,764
Toyota Corolla Altis 1.8 Sport,Toyota,Pune,2010,31000,Petrol,Manual,First,1794,132.0,5,12.5,5.0,500000.0,500000.0,31000,2010,0.42538422141989446,Good Deal,5.0,3,1,0,10,27,1628
Honda City 1.5 V MT,Honda,Kolkata,2011,42086,Petrol,Manual,First,1497,118.0,5,17.0,3.35,335000.0,335000.0,42086,2011,0.6122015751907457,Good Deal,5.0,3,1,0,8,8,406
Maruti Swift ZXI,Maruti,Chennai,2013,49000,Petrol,Manual,First,1197,85.8,5,18.6,4.45,445000.0,445000.0,49000,2013,0.9604292843286787,Fair Price,4.9,3,1,0,2,17,1134
Hyundai Verna 1.6 SX CRDI (O) AT,Hyundai,Coimbatore,2019,77240,Diesel,Automatic,First,1582,126.32,5,22.32,8.31,831000.0,831000.0,77240,2019,1.5369182797963363,Overpriced,5.0,1,0,0,3,9,609
Mahindra Bolero ZLX,Mahindra,Jaipur,2012,105000,Diesel,Manual,Second,2523,62.1,7,15.96,6.0,600000.0,600000.0,105000,2012,0.7431486665684397,Good Deal,4.1,1,1,2,6,16,805
Maruti Swift VDI,Maruti,Chennai,2014,35000,Diesel,Manual,First,1248,74.0,5,22.9,5.25,525000.0,525000.0,35000,2014,1.1330907287023737,Fair Price,5.0,1,1,0,2,17,1119
Hyundai Santro Xing XO,Hyundai,Chennai,2006,83072,Petrol,Manual,First,1086,74.0,5,17.0,1.4,140000.0,140000.0,83072,2006,0.25892726735437677,Good Deal,4.4,3,1,0,2,9,581
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Hyderabad,2012,202082,Diesel,Automatic,First,1968,174.33,5,17.68,12.3,1230000.0,1230000.0,202082,2012,0.48103646258050564,Good Deal,4.1,1,0,0,5,0,26
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Coimbatore,2018,33558,Diesel,Manual,First,1498,88.0,5,20.14,8.12,811999.9999999999,811999.9999999999,33558,2018,1.5305212228898666,Overpriced,5.0,1,1,0,3,28,1760
Mahindra Bolero VLX CRDe,Mahindra,Coimbatore,2012,60271,Diesel,Manual,First,2523,63.0,7,13.6,6.12,612000.0,612000.0,60271,2012,0.7580116398998085,Good Deal,4.8,1,1,0,3,16,804
Honda City i DTEC VX Option,Honda,Coimbatore,2017,45366,Diesel,Manual,First,1498,98.6,5,25.1,10.88,1088000.0,1088000.0,45366,2017,1.988284518828452,Overpriced,5.0,1,1,0,3,8,422
Chevrolet Sail Hatchback 1.2 LS,Chevrolet,Kolkata,2014,9500,Petrol,Manual,First,1199,82.5,5,18.2,3.5,350000.0,350000.0,9500,2014,1.1447884866986482,Fair Price,5.0,3,1,0,8,3,189
Hyundai i20 1.2 Spotz,Hyundai,Kochi,2016,42362,Petrol,Manual,First,1197,81.83,5,18.6,6.15,615000.0,615000.0,42362,2016,1.1374304958781551,Fair Price,5.0,3,1,0,7,9,693
BMW X1 sDrive 20d Sportline,BMW,Chennai,2016,21000,Diesel,Automatic,First,1995,184.0,5,17.05,33.0,3300000.0,3300000.0,21000,2016,1.3049644100615436,Overpriced,5.0,1,0,0,2,1,130
BMW X1 sDrive 20d Exclusive,BMW,Mumbai,2012,15200,Diesel,Automatic,First,1995,177.0,5,15.06,13.5,1350000.0,1350000.0,15200,2012,0.5338490768433588,Good Deal,5.0,1,0,0,9,1,129
Toyota Fortuner 4x2 AT,Toyota,Mumbai,2015,43690,Diesel,Automatic,First,2982,168.5,7,12.55,17.11,1711000.0,1711000.0,43690,2015,1.4556648056988788,Overpriced,5.0,1,0,0,9,27,1677
Audi Q7 4.2 TDI Quattro Technology,Audi,Kochi,2014,79926,Diesel,Automatic,First,4134,335.2,7,11.33,29.77,2977000.0,2977000.0,79926,2014,1.164264674066801,Overpriced,5.0,1,0,0,7,0,62
Maruti Ertiga VDI,Maruti,Kolkata,2013,53073,Diesel,Manual,First,1248,88.76,7,20.77,5.95,595000.0,595000.0,53073,2013,1.284169492529357,Overpriced,4.9,1,1,0,8,17,1025
Hyundai i20 1.2 Magna,Hyundai,Bangalore,2015,59000,Petrol,Manual,First,1197,80.0,5,18.5,5.75,575000.0,575000.0,59000,2015,1.0634512766340474,Fair Price,5.0,3,1,0,1,9,689
Mercedes-Benz S Class 2005 2013 S 350 L,MercedesBenz,Bangalore,2006,47088,Petrol,Automatic,Second,3498,364.9,5,10.13,19.0,1900000.0,1900000.0,47088,2006,0.6998496035323164,Good Deal,4.2,3,0,2,1,18,1288
Renault Duster 85PS Diesel RxL,Renault,Ahmedabad,2014,55000,Diesel,Manual,First,1461,83.8,5,20.45,4.75,475000.0,475000.0,55000,2014,0.8191018718930619,Good Deal,5.0,1,1,0,0,23,1389
Mahindra Quanto C2,Mahindra,Hyderabad,2013,80430,Diesel,Manual,Second,1493,100.0,7,17.21,3.3,330000.0,330000.0,80430,2013,0.4087317666126418,Good Deal,4.7,1,1,2,5,16,825
Toyota Fortuner 4x2 AT,Toyota,Delhi,2013,71932,Diesel,Automatic,First,2982,168.5,7,12.55,16.5,1650000.0,1650000.0,71932,2013,1.4037679306856516,Overpriced,5.0,1,0,0,4,27,1677
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,BMW,Mumbai,2014,19000,Diesel,Automatic,First,2993,258.0,7,15.97,44.0,4400000.0,4400000.0,19000,2014,1.739952546748725,Overpriced,4.9,1,0,0,9,1,143
Maruti Swift Dzire VDi,Maruti,Hyderabad,2011,81759,Diesel,Manual,First,1248,73.9,5,19.3,4.39,438999.99999999994,438999.99999999994,81759,2011,0.9474796760006515,Fair Price,5.0,1,1,0,5,17,1097
Maruti Swift LDI Optional,Maruti,Kochi,2018,52010,Diesel,Manual,First,1248,74.0,5,25.2,6.2,620000.0,620000.0,52010,2018,1.3381261938961366,Overpriced,5.0,1,1,0,7,17,1109
Audi A6 2011-2015 35 TFSI Technology,Audi,Kochi,2016,58953,Petrol,Automatic,First,1984,177.01,5,13.53,24.22,2422000.0,2422000.0,58953,2016,0.9472116360731582,Fair Price,4.8,3,0,0,7,0,31
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mitsubishi,Mumbai,2008,93000,Diesel,Manual,Third,2835,107.2,6,10.5,5.45,545000.0,545000.0,93000,2008,0.4492683932128873,Good Deal,4.0,1,1,3,9,20,1315
Jaguar XF 2.2 Litre Executive,Jaguar,Delhi,2016,10000,Diesel,Automatic,First,2179,187.7,5,16.36,44.0,4400000.0,4400000.0,10000,2016,1.1692099196832504,Overpriced,4.9,1,0,0,4,12,753
Toyota Innova Crysta 2.8 ZX AT,Toyota,Coimbatore,2019,40674,Diesel,Automatic,First,2755,171.5,7,11.36,24.82,2482000.0,2482000.0,40674,2019,2.111607275128356,Overpriced,5.0,1,0,0,3,27,1723
Skoda Octavia Ambition 2.0 TDI AT,Skoda,Mumbai,2015,50000,Diesel,Automatic,First,1968,141.0,5,19.3,11.69,1169000.0,1169000.0,50000,2015,1.5261921867636947,Overpriced,5.0,1,0,0,9,24,1448
Toyota Corolla Altis VL AT,Toyota,Bangalore,2018,1331,Petrol,Automatic,First,1798,138.03,5,14.28,20.0,2000000.0,2000000.0,1331,2018,1.7015368856795778,Overpriced,5.0,3,0,0,1,27,1644
Maruti Omni 8 Seater BSII,Maruti,Pune,2010,60000,Petrol,Manual,First,796,35.0,8,19.7,1.45,145000.0,145000.0,60000,2010,0.31294886792732224,Good Deal,4.8,3,1,0,10,17,1044
Mercedes-Benz GLC 220d 4MATIC Style,MercedesBenz,Mumbai,2018,10003,Diesel,Automatic,First,2143,170.0,5,17.9,48.5,4850000.0,4850000.0,10003,2018,1.7864581984903867,Overpriced,5.0,1,0,0,9,18,1242
Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,Mumbai,2016,25000,Diesel,Automatic,First,1498,108.5,5,21.5,9.45,944999.9999999999,944999.9999999999,25000,2016,1.7812100438804481,Overpriced,4.9,1,0,0,9,28,1780
Mahindra XUV500 W10 2WD,Mahindra,Ahmedabad,2015,73000,Diesel,Manual,First,2179,140.0,7,16.0,12.5,1250000.0,1250000.0,73000,2015,1.5482263886842493,Overpriced,4.9,1,1,0,0,16,886
Nissan Terrano XL 85 PS,Nissan,Hyderabad,2014,59962,Diesel,Manual,First,1461,83.8,5,20.45,6.9,690000.0,690000.0,59962,2014,1.4562026021011618,Overpriced,5.0,1,1,0,5,21,1353
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Jaipur,2012,72000,Diesel,Manual,Second,1582,126.32,5,22.32,5.8,580000.0,580000.0,72000,2012,1.0726986790395607,Fair Price,4.6,1,1,2,6,9,610
BMW 5 Series 2013-2017 530d M Sport,BMW,Coimbatore,2016,20967,Diesel,Automatic,First,2993,258.0,5,14.69,44.56,4456000.0,4456000.0,20967,2016,1.7620973973437088,Overpriced,5.0,1,0,0,3,1,106
Mahindra Scorpio S4 Plus,Mahindra,Bangalore,2015,35000,Diesel,Manual,Second,2179,120.0,7,15.4,8.5,850000.0,850000.0,35000,2015,1.0527939443052896,Fair Price,4.8,1,1,2,1,16,851
Hyundai Verna 1.6 CRDi SX,Hyundai,Coimbatore,2017,38056,Diesel,Manual,First,1582,126.2,5,23.9,10.7,1070000.0,1070000.0,38056,2017,1.9789441147798794,Overpriced,4.9,1,1,0,3,9,606
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Pune,2009,94000,Diesel,Automatic,Second,2967,241.4,7,12.07,12.0,1200000.0,1200000.0,94000,2009,0.46930386593220064,Good Deal,4.0,1,0,2,10,0,56
Chevrolet Aveo U-VA 1.2 LT,Chevrolet,Coimbatore,2010,64236,Petrol,Manual,First,1150,76.0,5,14.7,2.44,244000.0,244000.0,64236,2010,0.7980811164413433,Good Deal,5.0,3,1,0,3,3,161
Hyundai Xcent 1.2 Kappa S,Hyundai,Mumbai,2014,7400,Petrol,Manual,First,1197,82.0,5,19.1,4.35,434999.99999999994,434999.99999999994,7400,2014,0.8045240092796706,Good Deal,4.8,3,1,0,9,9,653
Toyota Innova Crysta 2.4 GX MT 8S,Toyota,Hyderabad,2017,52000,Diesel,Manual,First,2393,147.8,8,13.68,17.5,1750000.0,1750000.0,52000,2017,1.4888447749696305,Overpriced,5.0,1,1,0,5,27,1716
Hyundai EON Era Plus,Hyundai,Hyderabad,2015,68764,Petrol,Manual,First,814,55.2,5,21.1,2.9,290000.0,290000.0,68764,2015,0.5363493395197804,Good Deal,5.0,3,1,0,5,9,511
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Delhi,2013,64000,Diesel,Manual,First,1199,73.9,5,22.07,2.9,290000.0,290000.0,64000,2013,0.5466147224606667,Good Deal,5.0,1,1,0,4,28,1762
Maruti Vitara Brezza ZDi,Maruti,Pune,2016,21558,Diesel,Manual,First,1248,88.5,5,24.3,8.9,890000.0,890000.0,21558,2016,1.9208585686573574,Overpriced,5.0,1,1,0,10,17,1141
BMW 3 Series 320d Prestige,BMW,Mumbai,2013,37500,Diesel,Automatic,First,1995,184.0,5,18.88,16.75,1675000.0,1675000.0,37500,2013,0.6623682990463896,Good Deal,5.0,1,0,0,9,1,80
Hyundai EON Sportz,Hyundai,Coimbatore,2016,14077,Petrol,Manual,First,814,55.2,5,21.1,3.95,395000.0,395000.0,14077,2016,0.730544790035563,Good Deal,5.0,3,1,0,3,9,515
Honda City 1.5 S MT,Honda,Mumbai,2009,70000,Petrol,Manual,First,1497,118.0,5,17.0,2.1,210000.0,210000.0,70000,2009,0.38376815161210925,Good Deal,4.6,3,1,0,9,8,402
Honda Accord 2.4 MT,Honda,Kochi,2011,54316,Petrol,Manual,Second,2354,177.6,5,12.8,4.29,429000.0,429000.0,54316,2011,0.7839835097218804,Good Deal,4.5,3,1,2,7,8,339
Mahindra Xylo E8,Mahindra,Hyderabad,2009,90764,Diesel,Manual,First,2498,112.0,8,14.0,3.85,385000.0,385000.0,90764,2009,0.4768537277147488,Good Deal,4.4,1,1,0,5,16,905
BMW 3 Series 320d,BMW,Chennai,2009,137000,Diesel,Automatic,Second,1995,170.0,5,13.2,9.0,900000.0,900000.0,137000,2009,0.3558993845622392,Good Deal,3.8,1,0,2,2,1,72
Honda City V MT,Honda,Pune,2013,127000,Petrol,Manual,Second,1497,116.3,5,16.8,4.5,450000.0,450000.0,127000,2013,0.8223603248830913,Good Deal,4.1,3,1,2,10,8,411
Mahindra XUV500 W10 2WD,Mahindra,Kochi,2016,51884,Diesel,Manual,First,2179,140.0,7,16.0,12.46,1246000.0,1246000.0,51884,2016,1.5432720642404598,Overpriced,5.0,1,1,0,7,16,886
Hyundai i20 Asta 1.4 CRDi,Hyundai,Delhi,2014,67407,Diesel,Manual,First,1396,88.76,5,21.27,4.65,465000.00000000006,465000.00000000006,67407,2014,0.8600084237127514,Fair Price,5.0,1,1,0,4,9,726
Toyota Fortuner 4x2 Manual,Toyota,Hyderabad,2014,107825,Diesel,Manual,First,2982,168.5,7,13.0,20.5,2050000.0,2050000.0,107825,2014,1.7440753078215672,Overpriced,4.5,1,1,0,5,27,1680
Mahindra Bolero DI BSII,Mahindra,Chennai,2006,82453,Diesel,Manual,First,2523,63.0,8,13.6,2.9,290000.0,290000.0,82453,2006,0.35918852217474584,Good Deal,4.5,1,1,0,2,16,799
Maruti Esteem Vxi - BSIII,Maruti,Chennai,2007,30441,Petrol,Manual,First,1298,85.0,5,15.9,1.45,145000.0,145000.0,30441,2007,0.31294886792732224,Good Deal,4.6,3,1,0,2,17,1034
Mini Cooper 5 DOOR D,Mini,Mumbai,2016,11000,Diesel,Automatic,First,1496,113.98,5,20.7,29.5,2950000.0,2950000.0,11000,2016,1.0967797288794827,Fair Price,4.9,1,0,0,9,19,1299
Audi Q3 35 TDI Quattro Premium,Audi,Hyderabad,2015,61000,Diesel,Automatic,First,1968,174.33,5,15.73,25.0,2500000.0,2500000.0,61000,2015,0.9777163873587513,Fair Price,5.0,1,0,0,5,0,44
Hyundai i20 Sportz Option,Hyundai,Delhi,2013,48454,Petrol,Manual,Second,1197,80.0,5,17.0,3.5,350000.0,350000.0,48454,2013,0.6473181683859419,Good Deal,4.6,3,1,2,4,9,743
Tata Safari Storme VX Varicor 400,Tata,Jaipur,2017,37000,Diesel,Manual,First,2179,154.0,7,14.1,11.25,1125000.0,1125000.0,37000,2017,3.1197908774056677,Overpriced,4.9,1,1,0,6,26,1588
Honda BR-V i-DTEC VX MT,Honda,Kochi,2017,32249,Diesel,Manual,First,1498,98.6,7,21.9,10.79,1079000.0,1079000.0,32249,2017,1.9718373123307897,Overpriced,4.8,1,1,0,7,8,368
Volkswagen Jetta 2013-2015 2.0L TDI Highline,Volkswagen,Kolkata,2013,58000,Diesel,Manual,First,1968,138.03,5,19.33,5.9,590000.0,590000.0,58000,2013,1.11207822845446,Fair Price,4.9,1,1,0,8,28,1747
Hyundai Xcent 1.2 Kappa S Option,Hyundai,Jaipur,2017,28360,Petrol,Manual,First,1197,81.86,5,19.1,5.12,512000.0,512000.0,28360,2017,0.9469340063245779,Fair Price,4.8,3,1,0,6,9,654
Maruti Ignis 1.2 Alpha,Maruti,Mumbai,2017,7000,Petrol,Manual,First,1197,81.8,5,20.89,5.7,570000.0,570000.0,7000,2017,1.2302127911625773,Overpriced,5.0,3,1,0,9,17,1039
BMW 5 Series 2013-2017 520d Luxury Line,BMW,Coimbatore,2016,19658,Diesel,Automatic,First,1995,190.0,5,18.12,35.84,3584000.0000000005,3584000.0000000005,19658,2016,1.4172704380789616,Overpriced,5.0,1,0,0,3,1,103
Ford Ikon 1.3 CLXi,Ford,Hyderabad,2007,92000,Petrol,Manual,First,1299,70.0,5,13.8,1.25,125000.0,125000.0,92000,2007,0.1790961856167488,Good Deal,4.4,3,1,0,5,7,329
Hyundai i10 Sportz,Hyundai,Kolkata,2013,25000,Petrol,Manual,First,1197,78.9,5,20.36,2.65,265000.0,265000.0,25000,2013,0.4901123274922131,Good Deal,4.9,3,1,0,8,9,679
Hyundai Verna 1.6 CRDI,Hyundai,Coimbatore,2016,37882,Diesel,Manual,First,1582,126.3,5,22.32,9.19,919000.0,919000.0,37882,2016,1.699672562133373,Overpriced,5.0,1,1,0,3,9,598
BMW 3 Series 320d Highline,BMW,Bangalore,2014,69330,Diesel,Automatic,First,1995,181.0,5,16.07,23.5,2350000.0,2350000.0,69330,2014,0.929292837468069,Fair Price,5.0,1,0,0,1,1,76
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,MercedesBenz,Delhi,2011,61000,Petrol,Automatic,First,1796,185.0,5,12.3,12.5,1250000.0,1250000.0,61000,2011,0.460427370744945,Good Deal,5.0,3,0,0,4,18,1206
Chevrolet Beat Option Pack,Chevrolet,Kolkata,2010,35000,Petrol,Manual,Second,1199,79.4,5,18.6,1.5,150000.0,150000.0,35000,2010,0.4906236371565635,Good Deal,4.7,3,1,2,8,3,169
Tata Indica DLS,Tata,Jaipur,2009,82000,Diesel,Manual,Second,1405,74.0,5,13.5,0.75,75000.0,75000.0,82000,2009,0.20798605849371118,Good Deal,4.1,1,1,2,6,26,1512
Mahindra XUV500 W8 2WD,Mahindra,Delhi,2012,72450,Diesel,Manual,First,2179,140.0,7,15.1,8.1,810000.0,810000.0,72450,2012,1.0032506998673936,Fair Price,4.8,1,1,0,4,16,893
Maruti Ciaz ZDi Plus SHVS,Maruti,Jaipur,2017,36381,Diesel,Manual,First,1248,88.5,5,28.09,9.75,975000.0,975000.0,36381,2017,2.1043113533044084,Overpriced,4.9,1,1,0,6,17,999
Mercedes-Benz New C-Class C 250 CDI Avantgarde,MercedesBenz,Coimbatore,2017,25559,Diesel,Automatic,First,2143,201.15,5,19.71,37.93,3793000.0,3793000.0,25559,2017,1.397120813788461,Overpriced,4.9,1,0,0,3,18,1278
Honda City ZX CVT,Honda,Chennai,2005,100000,Petrol,Automatic,Third,1497,78.0,5,16.4,1.96,196000.0,196000.0,100000,2005,0.35818360817130196,Good Deal,3.7,3,0,3,2,8,414
Toyota Fortuner 4x2 4 Speed AT,Toyota,Jaipur,2015,94000,Diesel,Automatic,First,2982,169.0,7,11.5,20.5,2050000.0,2050000.0,94000,2015,1.7440753078215672,Overpriced,4.8,1,0,0,6,27,1676
Maruti Alto K10 VXI,Maruti,Bangalore,2011,64357,Petrol,Manual,First,998,67.1,5,24.07,2.75,275000.0,275000.0,64357,2011,0.5935237150345767,Good Deal,5.0,3,1,0,1,17,932
Jaguar XJ 2.0L Portfolio,Jaguar,Mumbai,2017,10501,Petrol,Automatic,First,1999,237.4,5,9.43,75.0,7500000.0,7500000.0,10501,2017,1.9929714540055405,Overpriced,4.9,3,0,0,9,12,758
Hyundai i20 1.4 Magna ABS,Hyundai,Chennai,2009,47000,Diesel,Manual,First,1396,90.0,5,21.9,2.8,280000.0,280000.0,47000,2009,0.5178545347087535,Good Deal,4.7,1,1,0,2,9,702
Honda BRV i-VTEC V CVT,Honda,Mumbai,2017,18000,Petrol,Automatic,First,1497,117.3,7,16.0,9.25,925000.0,925000.0,18000,2017,1.6904073344819097,Overpriced,5.0,3,0,0,9,8,370
Toyota Corolla Executive (HE),Toyota,Chennai,2007,89000,Petrol,Manual,First,1794,125.0,5,13.4,3.0,300000.0,300000.0,89000,2007,0.25523053285193664,Good Deal,4.6,3,1,0,2,27,1645
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Coimbatore,2014,49964,Diesel,Automatic,First,1968,174.33,5,17.68,23.89,2389000.0,2389000.0,49964,2014,0.9343057797600227,Fair Price,4.9,1,0,0,3,0,26
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Toyota,Mumbai,2014,35000,Diesel,Manual,First,2494,100.6,7,12.99,12.75,1275000.0,1275000.0,35000,2014,1.0847297646207308,Fair Price,5.0,1,1,0,9,27,1712
